"","Date","SpotPrice","tempm","hum","pressurem","pressurei"
"410",20150605,2.6,25.6694444444444,76.5277777777778,1015.625,29.9948611111111
"411",20150604,2.6,24.9169014084507,72.8732394366197,1014.78169014085,29.9698591549296
"412",20150603,2.65,24.6458333333333,75.3194444444444,1013.53611111111,29.9333333333333
"413",20150602,2.63,24.3929577464789,77.5211267605634,1015.07183098592,29.9785915492958
"414",20150601,2.78,23.8915492957746,83.056338028169,1016.41830985915,30.0183098591549
"415",20150529,2.78,26.0957746478873,82.9718309859155,1016.61690140845,30.0240845070423
"416",20150528,2.78,25.0208333333333,83.0833333333333,1018.19583333333,30.0708333333333
"417",20150527,2.82,23.0239436619718,89.8591549295775,1018.94225352113,30.0929577464789
"418",20150526,2.82,23.5194444444444,81.9861111111111,1018.29027777778,30.0736111111111
"419",20150522,2.96,21.1328571428571,88.1571428571429,1020.52,30.1394285714286
"420",20150521,2.96,23.5760563380282,86.2112676056338,1017.23521126761,30.0422535211268
"421",20150520,3.04,25.3555555555556,85,1015.67916666667,29.9966666666667
"422",20150519,3.01,24.0694444444444,89.9722222222222,1018.11388888889,30.0686111111111
"423",20150518,3.01,24.3739130434783,87.7536231884058,1019.75507246377,30.1169565217391
"424",20150515,2.96,25.21,88.0714285714286,1016.58571428571,30.0232857142857
"425",20150514,2.87,24.4685714285714,83.6285714285714,1019.01142857143,30.0951428571429
"426",20150513,2.85,23.0550724637681,86.8840579710145,1020.39855072464,30.1359420289855
"427",20150512,2.85,22.2583333333333,91.5694444444444,1020.51388888889,30.1393055555556
"428",20150511,2.85,22.9263888888889,90.0416666666667,1017.29166666667,30.0443055555556
"429",20150508,2.78,25.1323943661972,84.6901408450704,1016.16197183099,30.0104225352113
"430",20150507,2.74,23.7985915492958,88.4929577464789,1015.87464788732,30.0019718309859
"431",20150506,2.76,22.7098591549296,78.4647887323944,1016.95774647887,30.0340845070423
"432",20150505,2.76,23.2180555555556,74.3472222222222,1019.18194444444,30.1
"433",20150504,2.72,21.8157142857143,77.3428571428571,1019.71285714286,30.1155714285714
"434",20150501,2.68,21.0166666666667,66.2083333333333,1016.31111111111,30.0151388888889
"435",20150430,2.56,19.1847222222222,65.5833333333333,1014.30277777778,29.9556944444444
"436",20150429,2.55,16.1583333333333,73.25,1012.96527777778,29.91625
"437",20150428,2.55,17.2885714285714,90.1,1010.08142857143,29.831
"438",20150427,2.5,20.8471428571429,90.8,1005.84714285714,29.7062857142857
